video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,detected_cls_id,voted_cls_id,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames,event_reason,recovery_mode,occupancy_token_id,recovered_from_logical_id,recovery_score,recovery_track_class_id,recovery_class_match
output.mp4,71645,71645,1273,525,0,Bactrocera dorsalis,0,0,exit,-1,40,1076.03,849.16,0.9448,0,0,tracked_exit,,104,525,,,
output.mp4,72369,72369,1277,527,0,Bactrocera dorsalis,0,0,enter,1,41,1243.55,606.44,0.9141,0,0,tracked_enter,,105,,,,
output.mp4,72404,72404,1277,527,0,Bactrocera dorsalis,0,0,exit,-1,40,1246.49,565.79,0.9248,0,0,tracked_exit,,105,527,,,
output.mp4,74077,74077,1274,526,0,Bactrocera dorsalis,0,0,enter,1,41,1216.33,593.33,0.9497,0,0,tracked_enter,,106,,,,
output.mp4,74111,74111,1274,526,0,Bactrocera dorsalis,0,0,exit,-1,40,1205.5,560.12,0.9331,0,0,tracked_exit,,106,526,,,
output.mp4,74858,74858,1285,531,0,Bactrocera dorsalis,0,0,enter,1,41,1312.35,692.54,0.9341,0,0,tracked_enter,,107,,,,
output.mp4,75012,75012,1285,531,0,Bactrocera dorsalis,0,0,exit,-1,40,1347.81,747.86,0.9419,0,0,tracked_exit,,107,531,,,
output.mp4,75420,75420,1282,529,0,Bactrocera dorsalis,0,0,enter,1,41,1271.41,623.53,0.9414,0,0,tracked_enter,,108,,,,
output.mp4,75595,75595,1282,529,0,Bactrocera dorsalis,0,0,exit,-1,40,1068.76,602.62,0.897,0,0,tracked_exit,,108,529,,,
output.mp4,77947,77947,1298,540,0,Bactrocera dorsalis,0,0,enter,1,41,1091.76,625.73,0.8481,0,0,tracked_enter,,109,,,,
output.mp4,80739,80739,1320,546,0,Bactrocera dorsalis,0,0,enter,1,42,1282.03,633.23,0.9473,0,0,tracked_enter,,110,,,,
output.mp4,80753,80753,1320,546,0,Bactrocera dorsalis,0,0,exit,-1,41,1222.84,560.49,0.9478,0,0,tracked_exit,,110,546,,,
