video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,detected_cls_id,voted_cls_id,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames,event_reason,occupancy_token_id,recovered_from_logical_id,recovery_score,recovery_track_class_id,recovery_class_match
11-41-30.mp4,152511,750061,45018,6783,1,Bactrocera dorsalis,1,1,enter,1,77,1300.2,660.9,0.8174,0,0,tracked_enter,430,,,,
11-41-30.mp4,152544,750094,45018,6783,1,Bactrocera dorsalis,1,1,exit,-1,76,1301.89,598.96,0.8916,0,0,tracked_exit,430,6783,,,
11-41-30.mp4,152727,750277,45146,6804,0,Bactrocera correcta,0,0,enter,1,89,1303.61,676.67,0.813,1,11,tracked_enter,431,,,,
11-41-30.mp4,154674,752224,45240,6820,0,Bactrocera correcta,0,0,exit,-1,88,1119.21,879.94,0.8882,0,0,recovered_exit,423,6721,0.884053060324907,0,1
11-41-30.mp4,157271,754821,45397,6840,0,Bactrocera correcta,0,0,enter,1,89,1306.8,777.98,0.8447,1,2,tracked_enter,432,,,,
11-41-30.mp4,161410,758960,45510,6855,0,Bactrocera correcta,0,0,exit,-1,88,1304.5,608.84,0.8823,0,0,recovered_exit,427,6762,0.9125244847130216,0,1
11-41-30.mp4,162072,759622,45573,6864,0,Bactrocera correcta,0,0,enter,1,89,1131.45,846.47,0.8818,0,0,tracked_enter,433,,,,
11-41-30.mp4,162102,759652,45573,6864,0,Bactrocera correcta,0,0,exit,-1,88,1022.57,674.83,0.8706,0,0,tracked_exit,433,6864,,,
11-41-30.mp4,163603,761153,45712,6882,1,Bactrocera dorsalis,1,1,enter,1,77,1251.93,839.54,0.8882,0,0,tracked_enter,434,,,,
11-41-30.mp4,163617,761167,45712,6882,1,Bactrocera dorsalis,1,1,exit,-1,76,1174.24,889.36,0.8652,0,0,tracked_exit,434,6882,,,
11-41-30.mp4,163630,761180,45712,6882,1,Bactrocera dorsalis,1,1,enter,1,77,1116.01,833.88,0.8623,0,0,tracked_enter,435,,,,
11-41-30.mp4,163942,761492,45730,6885,1,Bactrocera dorsalis,0,1,enter,1,78,1065.61,788.39,0.7734,0,0,tracked_enter,436,,,,
11-41-30.mp4,163949,761499,45730,6885,1,Bactrocera dorsalis,0,1,exit,-1,77,1036.88,807.27,0.8765,0,0,tracked_exit,436,6885,,,
11-41-30.mp4,165003,762553,45509,6854,0,Bactrocera correcta,0,0,exit,-1,87,1368.59,762.14,0.8428,0,0,recovered_exit,397,6441,0.852837277286906,0,1
11-41-30.mp4,165310,762860,45709,6881,0,Bactrocera correcta,0,0,enter,1,88,1053.44,755.68,0.8696,0,0,tracked_enter,437,,,,
11-41-30.mp4,165586,763136,45709,6881,0,Bactrocera correcta,0,0,exit,-1,87,1245.89,880.41,0.873,0,0,tracked_exit,437,6881,,,
11-41-30.mp4,167636,765186,45709,6881,0,Bactrocera correcta,0,0,enter,1,88,1240.3,601.38,0.8511,0,0,tracked_enter,438,,,,
11-41-30.mp4,168541,766091,45959,6911,0,Bactrocera correcta,0,0,exit,-1,87,1239.22,565.82,0.8955,0,0,recovered_exit,418,6666,0.8752225658777764,0,1
11-41-30.mp4,170274,767824,46201,6932,0,Bactrocera correcta,0,0,enter,1,88,1317.68,729.52,0.8774,1,24,tracked_enter,439,,,,
11-41-30.mp4,170300,767850,46195,6931,0,Bactrocera correcta,0,0,enter,1,89,1314.41,710.78,0.8438,0,0,tracked_enter,440,,,,
11-41-30.mp4,170975,768525,46201,6932,0,Bactrocera correcta,0,1,exit,-1,88,1022.44,761.57,0.8511,1,24,tracked_exit,439,6932,,,
11-41-30.mp4,172384,769934,46377,6953,0,Bactrocera correcta,0,0,exit,-1,87,1033.25,656.67,0.8608,0,0,recovered_exit,395,6412,0.8410810717205299,0,1
11-41-30.mp4,172405,769955,46377,6953,0,Bactrocera correcta,0,0,enter,1,88,1054.93,717.82,0.8301,0,0,tracked_enter,441,,,,
11-41-30.mp4,172778,770328,46383,6956,0,Bactrocera correcta,0,0,enter,1,89,1051.29,746.97,0.8472,0,0,tracked_enter,442,,,,
11-41-30.mp4,177130,774680,46515,6973,0,Bactrocera correcta,0,0,enter,1,90,1225.51,597.66,0.8354,0,0,tracked_enter,443,,,,
11-41-30.mp4,177964,775514,46527,6978,0,Bactrocera correcta,0,0,enter,1,91,1196.88,858.31,0.853,0,0,tracked_enter,444,,,,
11-41-30.mp4,178057,775607,46539,6981,1,Bactrocera dorsalis,1,1,enter,1,78,1215.25,593.13,0.8398,0,0,tracked_enter,445,,,,
11-41-30.mp4,180338,777888,46689,7008,0,Bactrocera correcta,0,0,enter,1,92,1250.44,607.01,0.875,0,0,tracked_enter,446,,,,
11-41-30.mp4,180343,777893,46689,7008,0,Bactrocera correcta,0,0,exit,-1,91,1296.64,603.05,0.8931,0,0,tracked_exit,446,7008,,,
11-41-30.mp4,180720,778270,46709,7015,1,Bactrocera dorsalis,1,1,enter,1,79,1097.89,627.33,0.8823,0,0,tracked_enter,447,,,,
11-41-30.mp4,180834,778384,46709,7015,1,Bactrocera dorsalis,1,1,exit,-1,78,1307.85,604.51,0.8843,0,0,tracked_exit,447,7015,,,
11-41-30.mp4,180918,778468,46709,7015,1,Bactrocera dorsalis,1,1,enter,1,79,1213.29,849.09,0.8311,0,0,tracked_enter,448,,,,
11-41-30.mp4,180981,778531,46709,7015,1,Bactrocera dorsalis,1,1,exit,-1,78,1046.37,820.46,0.8643,0,0,tracked_exit,448,7015,,,
11-41-30.mp4,181505,779055,46774,7021,0,Bactrocera correcta,0,0,enter,1,92,1080.73,637.81,0.876,0,0,tracked_enter,449,,,,
11-41-30.mp4,182062,779612,46707,7005,0,Bactrocera correcta,0,0,enter,1,93,1261.88,613.86,0.8765,1,24,tracked_enter,450,,,,
11-41-30.mp4,185481,783031,47015,7054,0,Bactrocera correcta,0,0,exit,-1,92,1208.62,558.48,0.9048,0,0,recovered_exit,441,6953,0.8846631489515306,0,1
11-41-30.mp4,185489,783039,47015,7054,0,Bactrocera correcta,0,0,enter,1,93,1198.88,592.13,0.8809,0,0,tracked_enter,451,,,,
11-41-30.mp4,186094,783644,47023,7058,0,Bactrocera correcta,0,0,exit,-1,92,1106.02,578.05,0.876,0,0,recovered_exit,369,6159,0.8542604149180473,0,1
11-41-30.mp4,186432,783982,47045,7061,0,Bactrocera correcta,0,0,enter,1,93,1051.4,742.8,0.8232,0,0,tracked_enter,452,,,,
11-41-30.mp4,186530,784080,47061,7064,0,Bactrocera correcta,0,0,enter,1,94,1233.76,599.98,0.8389,0,0,tracked_enter,453,,,,
11-41-30.mp4,195233,792783,47392,7116,0,Bactrocera correcta,0,0,exit,-1,93,1171.92,557.55,0.8682,0,0,recovered_exit,440,6931,0.8539632956908201,0,1
11-41-30.mp4,195394,792944,47358,7109,0,Bactrocera correcta,0,0,enter,1,94,1313.08,760.12,0.8438,1,2,tracked_enter,454,,,,
11-41-30.mp4,199452,797002,47597,7143,0,Bactrocera correcta,0,0,exit,-1,93,1218.41,560.39,0.8569,1,2,recovered_exit,405,6542,0.833158686484712,0,1
11-41-30.mp4,199459,797009,47539,7142,1,Bactrocera dorsalis,1,1,enter,1,79,1245.75,842.22,0.8608,0,0,tracked_enter,455,,,,
12-41-30.mp4,1323,800520,47994,7190,0,Bactrocera correcta,0,0,enter,1,94,1219.29,596.69,0.8364,0,0,tracked_enter,456,,,,
12-41-30.mp4,1649,800846,48043,7201,0,Bactrocera correcta,0,0,exit,-1,93,1105.94,575.73,0.8955,0,0,recovered_exit,456,7190,0.9434674531512008,0,1
12-41-30.mp4,2043,801240,48043,7201,0,Bactrocera correcta,0,0,enter,1,94,1153.48,595.98,0.8662,0,0,tracked_enter,457,,,,
12-41-30.mp4,2069,801266,48043,7201,0,Bactrocera correcta,0,0,exit,-1,93,1315.93,610.88,0.8823,0,0,tracked_exit,457,7201,,,
12-41-30.mp4,2235,801432,48043,7201,0,Bactrocera correcta,0,0,enter,1,94,1311.68,763.4,0.8643,0,0,tracked_enter,458,,,,
12-41-30.mp4,2470,801667,48043,7201,0,Bactrocera correcta,0,0,exit,-1,93,1319.28,821.44,0.8223,0,0,tracked_exit,458,7201,,,
12-41-30.mp4,2842,802039,48043,7201,0,Bactrocera correcta,0,0,enter,1,94,1311.0,763.24,0.8662,0,0,tracked_enter,459,,,,
12-41-30.mp4,2918,802115,48043,7201,0,Bactrocera correcta,0,0,exit,-1,93,1331.82,800.1,0.8818,0,0,tracked_exit,459,7201,,,
12-41-30.mp4,14058,813255,48613,7277,0,Bactrocera correcta,0,0,enter,1,94,1117.83,841.65,0.895,0,0,tracked_enter,460,,,,
12-41-30.mp4,14376,813573,48619,7280,0,Bactrocera correcta,0,0,enter,1,95,1096.27,826.23,0.8472,0,0,tracked_enter,461,,,,
12-41-30.mp4,15629,814826,48674,7294,0,Bactrocera correcta,0,0,enter,1,96,1127.58,846.63,0.855,0,0,tracked_enter,462,,,,
12-41-30.mp4,15636,814833,48716,7298,0,Bactrocera correcta,1,0,enter,1,97,1276.3,796.99,0.3647,0,0,tracked_enter,463,,,,
12-41-30.mp4,15816,815013,48734,7304,0,Bactrocera correcta,1,0,enter,1,98,1251.63,840.63,0.6582,1,1,tracked_enter,464,,,,
12-41-30.mp4,16353,815550,48776,7310,1,Bactrocera dorsalis,1,1,enter,1,80,1248.81,613.3,0.8887,0,0,tracked_enter,465,,,,
12-41-30.mp4,21204,820401,48941,7331,0,Bactrocera correcta,0,0,exit,-1,97,1278.48,861.22,0.8633,0,0,recovered_exit,464,7304,0.8429125948030531,0,1
12-41-30.mp4,23289,822486,49017,7339,1,Bactrocera dorsalis,1,1,enter,1,81,1168.8,598.9,0.853,0,0,tracked_enter,466,,,,
12-41-30.mp4,27850,827047,49109,7349,1,Bactrocera dorsalis,1,1,exit,-1,80,1097.01,866.07,0.8672,0,0,recovered_exit,333,5741,0.902376316704774,1,1
12-41-30.mp4,27890,827087,49109,7349,1,Bactrocera dorsalis,1,1,enter,1,81,1094.69,823.72,0.8823,0,0,tracked_enter,467,,,,
12-41-30.mp4,31544,830741,49087,7346,0,Bactrocera correcta,0,0,enter,1,98,1173.16,592.09,0.8916,0,0,tracked_enter,468,,,,
12-41-30.mp4,32552,831749,49087,7346,0,Bactrocera correcta,1,0,exit,-1,97,1040.23,621.67,0.832,0,0,tracked_exit,468,7346,,,
12-41-30.mp4,32616,831813,49087,7346,0,Bactrocera correcta,0,0,enter,1,98,1057.29,718.34,0.793,0,0,tracked_enter,469,,,,
12-41-30.mp4,35776,834973,49439,7379,0,Bactrocera correcta,0,0,enter,1,99,1058.95,678.38,0.8843,0,0,tracked_enter,470,,,,
12-41-30.mp4,36747,835944,49440,7380,0,Bactrocera correcta,0,0,exit,-1,98,1014.51,711.22,0.8774,0,0,recovered_exit,382,6262,0.8558404629102367,0,1
12-41-30.mp4,36833,836030,49440,7380,0,Bactrocera correcta,0,0,enter,1,99,1091.33,633.06,0.8579,0,0,tracked_enter,471,,,,
12-41-30.mp4,42194,841391,49600,7400,0,Bactrocera correcta,0,0,enter,1,100,1099.73,828.9,0.8716,1,7,tracked_enter,472,,,,
12-41-30.mp4,45003,844200,49835,7427,1,Bactrocera dorsalis,1,1,enter,1,82,1079.8,807.2,0.8848,0,0,tracked_enter,473,,,,
12-41-30.mp4,45046,844243,49835,7427,1,Bactrocera dorsalis,1,1,exit,-1,81,1152.96,890.08,0.8774,0,0,tracked_exit,473,7427,,,
12-41-30.mp4,45085,844282,49839,7428,0,Bactrocera correcta,0,0,enter,1,101,1052.54,734.33,0.8696,0,0,tracked_enter,474,,,,
12-41-30.mp4,45171,844368,49849,7430,0,Bactrocera correcta,0,0,enter,1,102,1081.9,637.77,0.832,0,0,tracked_enter,475,,,,
12-41-30.mp4,47314,846511,49871,7435,0,Bactrocera correcta,0,0,enter,1,103,1130.49,847.26,0.8042,0,0,tracked_enter,476,,,,
12-41-30.mp4,48682,847879,49900,7440,0,Bactrocera correcta,0,0,enter,1,104,1307.78,670.88,0.8501,0,0,tracked_enter,477,,,,
12-41-30.mp4,52795,851992,49984,7456,0,Bactrocera correcta,0,0,enter,1,105,1069.23,791.87,0.7852,0,0,tracked_enter,478,,,,
12-41-30.mp4,52982,852179,50027,7465,0,Bactrocera correcta,1,0,enter,1,106,1069.2,763.72,0.626,0,0,tracked_enter,479,,,,
12-41-30.mp4,55638,854835,50169,7489,0,Bactrocera correcta,0,0,enter,1,107,1251.57,611.35,0.8579,1,3,tracked_enter,480,,,,
12-41-30.mp4,55811,855008,50150,7485,0,Bactrocera correcta,0,0,enter,1,108,1285.08,639.05,0.8115,1,1,tracked_enter,481,,,,
12-41-30.mp4,57861,857058,50298,7524,0,Bactrocera correcta,0,0,enter,1,109,1055.5,700.63,0.7417,0,0,tracked_enter,482,,,,
12-41-30.mp4,58880,858077,50372,7532,1,Bactrocera dorsalis,1,1,enter,1,82,1293.08,655.03,0.873,1,2,tracked_enter,483,,,,
12-41-30.mp4,58925,858122,50372,7532,1,Bactrocera dorsalis,1,1,exit,-1,81,1332.79,651.79,0.8472,1,2,tracked_exit,483,7532,,,
12-41-30.mp4,63894,863091,50562,7587,1,Bactrocera dorsalis,1,1,enter,1,82,1272.38,625.55,0.8862,0,0,tracked_enter,484,,,,
12-41-30.mp4,69251,868448,50767,7620,0,Bactrocera correcta,0,0,exit,-1,108,1199.0,895.95,0.8276,0,0,recovered_exit,480,7489,0.8912991671165504,0,1
12-41-30.mp4,69483,868680,50759,7619,1,Bactrocera dorsalis,1,1,enter,1,83,1161.22,856.36,0.8457,0,0,tracked_enter,485,,,,
12-41-30.mp4,69898,869095,50792,7625,0,Bactrocera correcta,0,0,enter,1,109,1268.54,621.03,0.8843,0,0,tracked_enter,486,,,,
12-41-30.mp4,74511,873708,50872,7642,0,Bactrocera correcta,0,0,exit,-1,108,1076.66,597.92,0.8418,0,0,recovered_exit,479,7465,0.9268099281404754,0,1
12-41-30.mp4,77887,877084,50900,7654,0,Bactrocera correcta,0,0,enter,1,109,1135.31,599.5,0.8789,0,0,tracked_enter,487,,,,
12-41-30.mp4,78070,877267,50900,7654,0,Bactrocera correcta,0,1,exit,-1,108,1024.67,672.63,0.9048,0,0,tracked_exit,487,7654,,,
12-41-30.mp4,79139,878336,50904,7656,0,Bactrocera correcta,0,0,exit,-1,107,1109.98,576.26,0.8682,0,0,recovered_exit,481,7485,0.9236787275179998,0,1
12-41-30.mp4,81300,880497,50960,7666,1,Bactrocera dorsalis,0,1,enter,1,84,1206.28,601.11,0.8164,1,1,tracked_enter,488,,,,
12-41-30.mp4,81312,880509,50963,7666,1,Bactrocera dorsalis,1,1,exit,-1,83,1403.45,825.81,0.6299,1,12,tracked_exit,488,7666,,,
12-41-30.mp4,81490,880687,51018,7668,0,Bactrocera correcta,0,0,enter,1,108,1312.73,733.22,0.875,0,0,tracked_enter,489,,,,
12-41-30.mp4,81514,880711,50987,7663,0,Bactrocera correcta,0,0,enter,1,109,1143.76,605.26,0.8599,1,18,tracked_enter,490,,,,
12-41-30.mp4,81938,881135,51037,7670,1,Bactrocera dorsalis,1,1,enter,1,84,1205.64,592.19,0.6655,0,0,tracked_enter,491,,,,
12-41-30.mp4,81986,881183,50987,7663,0,Bactrocera correcta,0,0,exit,-1,108,1351.17,731.65,0.8447,1,18,tracked_exit,490,7663,,,
12-41-30.mp4,82108,881305,50987,7663,0,Bactrocera correcta,0,0,enter,1,109,1306.7,678.21,0.8457,1,18,tracked_enter,492,,,,
12-41-30.mp4,82743,881940,51058,7680,1,Bactrocera dorsalis,1,1,enter,1,85,1153.54,594.09,0.8633,0,0,tracked_enter,493,,,,
12-41-30.mp4,83062,882259,51053,7676,0,Bactrocera correcta,0,0,exit,-1,108,1042.93,811.38,0.8579,0,0,recovered_exit,474,7428,0.8441524107675227,0,1
12-41-30.mp4,83115,882312,51053,7676,0,Bactrocera correcta,0,0,enter,1,109,1163.9,854.63,0.8599,0,0,tracked_enter,494,,,,
12-41-30.mp4,83535,882732,51071,7683,0,Bactrocera correcta,0,0,exit,-1,108,1271.21,866.21,0.8643,0,0,recovered_exit,318,5633,0.8553186973154225,0,1
12-41-30.mp4,84167,883364,51071,7683,0,Bactrocera correcta,0,0,enter,1,109,1268.69,623.48,0.9004,0,0,tracked_enter,495,,,,
12-41-30.mp4,85704,884901,51098,7692,0,Bactrocera correcta,0,0,exit,-1,108,1295.39,597.81,0.8833,0,0,recovered_exit,482,7524,0.8251227661666729,0,1
12-41-30.mp4,85916,885113,51098,7692,0,Bactrocera correcta,0,0,enter,1,109,1249.34,607.29,0.8706,0,0,tracked_enter,496,,,,
12-41-30.mp4,86221,885418,51104,7693,0,Bactrocera correcta,0,0,exit,-1,108,1348.1,705.44,0.8833,0,0,recovered_exit,431,6804,0.824642922426728,0,1
12-41-30.mp4,87215,886412,51104,7693,0,Bactrocera correcta,0,0,enter,1,109,1300.61,787.23,0.8672,0,0,tracked_enter,497,,,,
12-41-30.mp4,87319,886516,51104,7693,0,Bactrocera correcta,0,0,exit,-1,108,1229.7,564.78,0.897,0,0,tracked_exit,497,7693,,,
12-41-30.mp4,90163,889360,51247,7718,0,Bactrocera correcta,0,0,enter,1,109,1309.28,674.02,0.876,0,0,tracked_enter,498,,,,
12-41-30.mp4,91802,890999,51351,7731,0,Bactrocera correcta,0,0,enter,1,110,1210.96,854.55,0.8818,1,7,tracked_enter,499,,,,
12-41-30.mp4,92097,891294,51367,7735,1,Bactrocera dorsalis,1,1,enter,1,86,1318.19,734.09,0.8696,0,0,tracked_enter,500,,,,
12-41-30.mp4,92184,891381,51367,7735,1,Bactrocera dorsalis,1,1,exit,-1,85,1336.4,655.23,0.8682,0,0,tracked_exit,500,7735,,,
12-41-30.mp4,92290,891487,51386,7737,0,Bactrocera correcta,0,0,exit,-1,109,1349.73,687.24,0.8652,0,0,recovered_exit,486,7625,0.8433565238441716,0,1
12-41-30.mp4,93196,892393,51444,7741,0,Bactrocera correcta,0,0,enter,1,110,1173.49,858.15,0.875,0,0,tracked_enter,501,,,,
12-41-30.mp4,95977,895174,51609,7754,1,Bactrocera dorsalis,1,1,enter,1,86,1116.73,612.13,0.9028,0,0,tracked_enter,502,,,,
12-41-30.mp4,96173,895370,51609,7754,1,Bactrocera dorsalis,1,1,exit,-1,85,1022.6,764.91,0.8457,0,0,tracked_exit,502,7754,,,
12-41-30.mp4,96270,895467,51609,7754,1,Bactrocera dorsalis,1,1,enter,1,86,1089.21,817.83,0.9058,0,0,tracked_enter,503,,,,
12-41-30.mp4,96360,895557,51609,7754,1,Bactrocera dorsalis,1,1,exit,-1,85,1146.53,885.19,0.873,0,0,tracked_exit,503,7754,,,
12-41-30.mp4,96449,895646,51609,7754,1,Bactrocera dorsalis,1,1,enter,1,86,1236.86,846.75,0.8696,0,0,tracked_enter,504,,,,
12-41-30.mp4,96484,895681,51609,7754,1,Bactrocera dorsalis,1,1,exit,-1,85,1254.7,874.58,0.8774,0,0,tracked_exit,504,7754,,,
12-41-30.mp4,100838,900035,51720,7768,1,Bactrocera dorsalis,1,1,enter,1,86,1050.91,709.83,0.8687,0,0,tracked_enter,505,,,,
12-41-30.mp4,108892,908089,51955,7784,0,Bactrocera correcta,0,0,enter,1,111,1267.9,624.41,0.855,0,0,tracked_enter,506,,,,
12-41-30.mp4,111265,910462,52038,7794,0,Bactrocera correcta,0,0,enter,1,112,1101.48,619.57,0.8491,0,0,tracked_enter,507,,,,
12-41-30.mp4,111315,910512,52038,7794,0,Bactrocera correcta,0,0,exit,-1,111,1016.99,731.72,0.8687,0,0,tracked_exit,507,7794,,,
12-41-30.mp4,122825,922022,52300,7825,0,Bactrocera correcta,0,0,enter,1,112,1178.3,858.39,0.8696,0,0,tracked_enter,508,,,,
12-41-30.mp4,124346,923543,52360,7834,0,Bactrocera correcta,0,0,enter,1,113,1112.62,616.45,0.8457,0,0,tracked_enter,509,,,,
12-41-30.mp4,126686,925883,52475,7849,0,Bactrocera correcta,0,0,enter,1,114,1152.4,593.03,0.897,0,0,tracked_enter,510,,,,
12-41-30.mp4,126941,926138,52475,7849,0,Bactrocera correcta,0,0,exit,-1,113,1204.48,557.06,0.8672,0,0,tracked_exit,510,7849,,,
12-41-30.mp4,127132,926329,52463,7846,0,Bactrocera correcta,0,0,exit,-1,112,1093.68,583.79,0.8896,0,0,recovered_exit,499,7731,0.8685325488154214,0,1
12-41-30.mp4,127189,926386,52463,7846,0,Bactrocera correcta,0,0,enter,1,113,1061.3,667.97,0.8335,0,0,tracked_enter,511,,,,
12-41-30.mp4,128141,927338,52586,7865,0,Bactrocera correcta,0,0,enter,1,114,1162.02,855.35,0.8716,0,0,tracked_enter,512,,,,
12-41-30.mp4,128897,928094,52599,7866,0,Bactrocera correcta,0,0,enter,1,115,1277.16,821.48,0.8818,0,0,tracked_enter,513,,,,
12-41-30.mp4,129233,928430,52599,7866,0,Bactrocera correcta,0,0,exit,-1,114,1254.33,873.54,0.8623,0,0,tracked_exit,513,7866,,,
12-41-30.mp4,129535,928732,52599,7866,0,Bactrocera correcta,0,0,enter,1,115,1248.72,842.4,0.8774,0,0,tracked_enter,514,,,,
12-41-30.mp4,129602,928799,52599,7866,0,Bactrocera correcta,0,0,exit,-1,114,1267.49,870.13,0.8623,0,0,tracked_exit,514,7866,,,
12-41-30.mp4,130230,929427,52599,7866,0,Bactrocera correcta,0,0,enter,1,115,1215.92,852.93,0.855,0,0,tracked_enter,515,,,,
12-41-30.mp4,130312,929509,52599,7866,0,Bactrocera correcta,0,0,exit,-1,114,1187.77,889.98,0.8242,0,0,tracked_exit,515,7866,,,
12-41-30.mp4,130555,929752,52654,7881,0,Bactrocera correcta,0,0,enter,1,115,1091.36,819.83,0.8784,0,0,tracked_enter,516,,,,
12-41-30.mp4,132893,932090,52724,7893,0,Bactrocera correcta,0,0,exit,-1,114,1036.4,797.82,0.8613,0,0,recovered_exit,349,5929,0.8639812684618298,0,1
12-41-30.mp4,133420,932617,52779,7904,0,Bactrocera correcta,0,0,exit,-1,113,1045.71,819.05,0.8511,0,0,recovered_exit,368,6096,0.832715023043402,0,1
12-41-30.mp4,133450,932647,52779,7904,0,Bactrocera correcta,0,0,enter,1,114,1103.44,830.11,0.856,0,0,tracked_enter,517,,,,
13-36-17.mp4,1669,935599,52949,7939,0,Bactrocera correcta,0,0,enter,1,115,1051.5,741.51,0.8501,0,0,tracked_enter,518,,,,
13-36-17.mp4,1747,935677,52949,7939,0,Bactrocera correcta,0,0,exit,-1,114,1204.47,890.15,0.8579,0,0,tracked_exit,518,7939,,,
13-36-17.mp4,1798,935728,52949,7939,0,Bactrocera correcta,1,0,enter,1,115,1253.6,838.97,0.4648,0,0,tracked_enter,519,,,,
13-36-17.mp4,1893,935823,52973,7941,0,Bactrocera correcta,0,0,enter,1,116,1312.83,686.43,0.895,0,0,tracked_enter,520,,,,
13-36-17.mp4,2214,936144,52973,7941,0,Bactrocera correcta,0,0,exit,-1,115,1193.11,893.99,0.8521,0,0,tracked_exit,520,7941,,,
13-36-17.mp4,4459,938389,53284,7961,0,Bactrocera correcta,0,0,enter,1,116,1317.03,732.56,0.8784,0,0,tracked_enter,521,,,,
